iter	RMSE
6396	139592.8237
6397	139581.5722
6398	139566.2628
6399	139556.6938
6400	139545.8989
6401	139531.3259
6402	139519.3619
6403	139509.5454
6404	139497.9922
6405	139485.4282
6406	139480.9399
6407	139464.9877
6408	139447.9814
6409	139434.0969
6410	139416.0222
6411	139404.0137
6412	139393.3544
6413	139382.3413
6414	139368.1456
6415	139358.281
6416	139350.2323
6417	139337.3882
6418	139320.7908
6419	139304.1003
6420	139292.2215
6421	139276.7084
6422	139269.8311
6423	139261.1294
6424	139252.4769
6425	139240.0916
6426	139228.3126
6427	139214.2087
6428	139204.1776
6429	139183.8695
6430	139168.4275
6431	139158.2599
6432	139142.251
6433	139136.7548
6434	139123.3351
6435	139111.7703
6436	139099.6995
6437	139092.9873
6438	139080.1007
6439	139070.7752
6440	139070.698
6441	139054.8978
6442	139040.3746
6443	139027.2534
6444	139027.1383
6445	139007.0866
6446	138997.7604
6447	138988.1142
6448	138976.9493
6449	138956.1504
6450	138951.7363
6451	138937.1803
6452	138933.5
6453	138923.7516
6454	138912.832
6455	138897.6688
6456	138886.318
6457	138882.155
6458	138872.2752
6459	138859.9465
6460	138848.9241
6461	138836.6042
6462	138828.6848
6463	138814.6834
6464	138804.4374
6465	138784.6343
6466	138768.4353
6467	138758.2961
6468	138748.7995
6469	138747.766
6470	138735.6408
6471	138728.7421
6472	138712.6862
6473	138701.222
6474	138692.0561
6475	138675.4064
6476	138658.6846
6477	138647.1356
6478	138645.98
6479	138639.8975
6480	138639.7929
6481	138628.0644
6482	138613.5682
6483	138601.5624
6484	138587.8658
6485	138576.1978
6486	138564.6193
6487	138557.268
6488	138544.3123
6489	138540.046
6490	138530.7662
6491	138513.4013
6492	138501.5367
6493	138484.7788
6494	138473.8645
6495	138452.9738
6496	138441.2258
6497	138425.8527
6498	138413.4115
6499	138400.0608
6500	138389.953
6501	138378.9076
6502	138369.5558
6503	138366.9392
6504	138354.4007
6505	138337.4513
6506	138335.2128
6507	138319.4469
6508	138304.5906
6509	138291.6364
6510	138280.4911
6511	138262.732
6512	138257.5012
6513	138245.7749
6514	138245.6752
6515	138235.6354
6516	138221.8838
6517	138214.3566
6518	138192.9575
6519	138185.1031
6520	138172.8207
6521	138159.9144
6522	138147.1599
6523	138131.0334
6524	138114.3418
6525	138101.2214
6526	138089.8412
6527	138078.2152
6528	138065.6798
6529	138054.3882
6530	138041.1726
6531	138023.6215
6532	138010.2246
6533	138001.3631
6534	137986.0113
6535	137973.7469
6536	137962.2398
6537	137946.2487
6538	137929.0349
6539	137920.4137
6540	137908.6651
6541	137895.5066
6542	137886.8398
6543	137882.173
6544	137880.6673
6545	137865.7327
6546	137851.2204
6547	137837.1725
6548	137826.416
6549	137816.482
6550	137806.3973
6551	137796.8011
6552	137779.3472
6553	137763.0857
6554	137753.5983
6555	137741.0265
6556	137728.4246
6557	137717.8428
6558	137705.6778
6559	137701.7579
6560	137692.0937
6561	137679.1482
6562	137668.5892
6563	137652.8829
6564	137634.3555
6565	137619.2419
6566	137606.1843
6567	137591.9427
6568	137580.036
6569	137567.1038
6570	137552.9171
6571	137540.4917
6572	137524.7407
6573	137517.4423
6574	137502.4118
6575	137489.5063
6576	137479.8428
6577	137465.1409
6578	137449.3728
6579	137436.4982
6580	137425.0357
6581	137412.2443
6582	137398.0061
6583	137383.2281
6584	137378.831
6585	137360.7178
6586	137351.4734
6587	137344.4872
6588	137335.2141
6589	137323.5931
6590	137309.7599
6591	137298.0571
6592	137287.1624
6593	137269.9441
6594	137259.0283
6595	137249.0096
6596	137241.2991
6597	137231.4151
6598	137217.967
6599	137209.1639
6600	137202.9956
6601	137187.2968
6602	137177.2678
6603	137155.9391
6604	137147.463
6605	137131.7531
6606	137118.7434
6607	137108.5764
6608	137099.6038
6609	137089.3122
6610	137072.3531
6611	137062.148
6612	137052.177
6613	137038.3974
6614	137028.6094
6615	137018.4595
6616	136999.4635
6617	136986.7624
6618	136976.5424
6619	136965.6538
6620	136954.8397
6621	136941.0688
6622	136928.1972
6623	136910.1223
6624	136901.366
6625	136894.3943
6626	136886.312
6627	136878.2948
6628	136868.7415
6629	136857.5887
6630	136846.2361
6631	136834.4653
6632	136818.4952
6633	136810.3895
6634	136795.3953
6635	136788.2024
6636	136776.0496
6637	136772.2101
6638	136761.5357
6639	136752.4135
6640	136743.7984
6641	136732.3073
6642	136717.894
6643	136701.2491
6644	136685.9367
6645	136673.2603
6646	136662.388
6647	136648.8188
6648	136636.5805
6649	136625.2055
6650	136615.3061
6651	136603.4395
6652	136588.8475
6653	136571.1787
6654	136555.7037
6655	136545.1603
6656	136530.3613
6657	136513.8287
6658	136500.1596
6659	136487.3122
6660	136481.2113
6661	136471.1792
6662	136467.4535
6663	136452.7627
6664	136438.6094
6665	136422.9517
6666	136415.4003
6667	136401.1159
6668	136387.9739
6669	136370.5276
6670	136351.3288
6671	136333.2681
6672	136326.7085
6673	136317.0271
6674	136305.3517
6675	136292.74
6676	136276.0441
6677	136264.0769
6678	136247.7926
6679	136237.9324
6680	136222.2926
6681	136210.3235
6682	136194.8132
6683	136177.3453
6684	136164.1617
6685	136145.3692
6686	136137.1048
6687	136128.8232
6688	136121.8757
6689	136103.8837
6690	136092.642
6691	136081.012
6692	136071.363
6693	136058.6188
6694	136051.1391
6695	136036.0351
6696	136020.0321
6697	136006.7775
6698	135996.3439
6699	135984.3237
6700	135975.891
6701	135958.8414
6702	135950.2368
6703	135940.9597
6704	135923.4443
6705	135917.5816
6706	135910.4867
6707	135897.4031
6708	135886.0662
6709	135868.4335
6710	135856.8253
6711	135842.1738
6712	135828.4903
6713	135818.3955
6714	135808.0867
6715	135797.5909
6716	135781.3441
6717	135770.0452
6718	135762.1853
6719	135750.1733
6720	135738.8372
6721	135725.4202
6722	135710.0706
6723	135695.841
6724	135681.5824
6725	135668.884
6726	135652.1539
6727	135640.8477
6728	135627.9231
6729	135617.5147
6730	135609.6781
6731	135597.7026
6732	135587.78
6733	135572.3693
6734	135564.4426
6735	135546.1658
6736	135537.554
6737	135523.6968
6738	135505.8121
6739	135489.3731
6740	135481.3389
6741	135470.6335
6742	135454.3411
6743	135445.167
6744	135431.2644
6745	135422.6302
6746	135411.5535
6747	135401.0339
6748	135388.7944
6749	135374.9429
6750	135359.2631
6751	135343.2783
6752	135332.5369
6753	135315.0307
6754	135304.2069
6755	135282.6306
6756	135272.8614
6757	135253.7034
6758	135238.6269
6759	135230.0412
6760	135212.9657
6761	135194.1984
6762	135183.6425
6763	135175.8755
6764	135169.6912
6765	135154.0933
6766	135140.2333
6767	135124.0034
6768	135115.8853
6769	135104.9832
6770	135090.5978
6771	135083.3369
6772	135066.0951
6773	135053.7089
6774	135050.1855
6775	135037.1462
6776	135024.5636
6777	135011.8519
6778	134998.9695
6779	134986.2887
6780	134964.4692
6781	134954.8373
6782	134943.8727
6783	134933.1281
6784	134921.2152
6785	134909.038
6786	134896.5987
6787	134887.2267
6788	134877.3994
6789	134867.5582
6790	134857.6718
6791	134850.3895
6792	134839.0377
6793	134828.176
6794	134809.2528
6795	134801.2374
6796	134786.7575
6797	134777.5006
6798	134763.3002
6799	134750.6394
6800	134742.266
6801	134736.8796
6802	134725.844
6803	134711.2918
6804	134701.093
6805	134687.3512
6806	134672.037
6807	134659.1304
6808	134643.9643
6809	134633.41
6810	134621.5968
6811	134608.6751
6812	134600.9701
6813	134584.8024
6814	134568.3229
6815	134560.7134
6816	134545.2652
6817	134535.942
6818	134521.9171
6819	134505.6256
6820	134493.5279
6821	134476.9021
6822	134466.2951
6823	134454.6965
6824	134441.8827
6825	134430.8012
6826	134421.8803
6827	134417.5017
6828	134411.9103
6829	134395.0917
6830	134386.7029
6831	134371.2682
6832	134358.987
6833	134346.3039
6834	134329.9155
6835	134312.6899
6836	134299.17
6837	134283.4835
6838	134275.2849
6839	134265.1336
6840	134253.2471
6841	134245.1693
6842	134231.5128
6843	134222.6283
6844	134203.3148
6845	134188.0278
6846	134175.1643
6847	134161.6836
6848	134148.609
6849	134136.4155
6850	134130.3728
6851	134114.1309
6852	134101.4643
6853	134084.4298
6854	134077.1541
6855	134067.6184
6856	134055.8056
6857	134047.527
6858	134033.1888
6859	134019.7781
6860	134011.47
6861	133999.8187
6862	133988.1724
6863	133970.5224
6864	133961.7518
6865	133948.389
6866	133934.7887
6867	133929.3214
6868	133917.1933
6869	133904.0398
6870	133887.8056
6871	133878.324
6872	133862.0418
6873	133848.0413
6874	133837.7184
6875	133830.5282
6876	133816.9377
6877	133806.9515
6878	133797.2621
6879	133785.4517
6880	133775.437
6881	133761.7668
6882	133749.6183
6883	133736.036
6884	133719.7665
6885	133701.3217
6886	133684.8404
6887	133674.7054
6888	133658.1457
6889	133649.0976
6890	133637.2979
6891	133625.1438
6892	133609.6112
6893	133598.392
6894	133581.4211
6895	133563.4459
6896	133552.2473
6897	133535.3769
6898	133523.5122
6899	133511.8366
6900	133501.0732
6901	133492.3202
6902	133489.1381
6903	133472.6415
6904	133461.1496
6905	133452.2147
6906	133442.4895
6907	133433.3502
6908	133410.7807
6909	133405.8063
6910	133398.0399
6911	133383.9662
6912	133371.6343
6913	133357.3396
6914	133341.9544
6915	133331.1913
6916	133326.9786
6917	133312.4802
6918	133299.8508
6919	133286.7958
6920	133272.9292
6921	133263.2027
6922	133246.8952
6923	133231.5781
6924	133221.1023
6925	133208.1332
6926	133196.4241
6927	133185.0769
6928	133171.4309
6929	133159.7289
6930	133143.5517
6931	133131.5534
6932	133114.6279
6933	133100.0943
6934	133090.5657
6935	133084.6579
6936	133070.6225
6937	133058.3557
6938	133045.3411
6939	133034.0673
6940	133023.4068
6941	133009.4979
6942	132998.2251
6943	132984.3501
6944	132969.4575
6945	132957.0282
6946	132948.7988
6947	132936.7708
6948	132927.4844
6949	132917.1965
6950	132905.5016
6951	132899.6634
6952	132884.2549
6953	132875.165
6954	132862.8871
6955	132845.2862
6956	132831.0215
6957	132817.7748
6958	132805.8104
6959	132790.1434
6960	132776.2484
6961	132765.6133
6962	132750.677
6963	132739.0415
6964	132724.8564
6965	132715.8578
6966	132707.5445
6967	132697.3689
6968	132688.7155
6969	132678.479
6970	132662.8222
6971	132646.8042
6972	132631.853
6973	132617.6492
6974	132604.5157
6975	132594.3964
6976	132580.2905
6977	132568.636
6978	132559.2224
6979	132548.8065
6980	132532.3018
6981	132515.8164
6982	132506.5307
6983	132501.2968
6984	132494.8558
6985	132482.4609
6986	132472.786
6987	132458.0424
6988	132445.6154
6989	132432.3578
6990	132417.8999
6991	132404.3993
6992	132396.5063
6993	132391.9678
6994	132381.4357
6995	132367.2568
6996	132354.7049
6997	132346.3425
6998	132337.9323
6999	132324.8374
7000	132312.0828
7001	132298.9602
7002	132280.1091
7003	132271.5458
7004	132258.9296
7005	132245.1555
7006	132232.7097
7007	132223.6251
7008	132211.5479
7009	132199.1696
7010	132192.3291
7011	132182.6582
7012	132175.8275
7013	132163.3222
7014	132152.3933
7015	132143.8217
7016	132124.8356
7017	132113.3564
7018	132099.6686
7019	132086.1523
7020	132074.7436
7021	132060.9845
7022	132048.9552
7023	132036.9838
7024	132027.991
7025	132018.8534
7026	132006.9748
7027	131991.1438
7028	131975.9282
7029	131957.5166
7030	131947.7751
7031	131935.5094
7032	131921.4285
7033	131912.1409
7034	131905.369
7035	131892.5379
7036	131875.7211
7037	131852.9776
7038	131843.6795
7039	131830.6845
7040	131824.8445
7041	131811.1571
7042	131798.5239
7043	131788.9302
7044	131777.9517
7045	131764.3753
7046	131754.8511
7047	131737.7092
7048	131728.1692
7049	131708.3451
7050	131697.1148
7051	131686.5693
7052	131677.6794
7053	131666.3701
7054	131656.778
7055	131645.9314
7056	131633.9614
7057	131618.062
7058	131602.7219
7059	131591.7941
7060	131577.9038
7061	131569.4569
7062	131556.8853
7063	131546.5129
7064	131537.1203
7065	131525.446
7066	131518.3548
7067	131508.1432
7068	131494.8987
7069	131488.968
7070	131477.2573
7071	131467.3813
7072	131461.0988
7073	131450.9905
7074	131436.762
7075	131426.4711
7076	131418.3209
7077	131411.4285
7078	131400.2054
7079	131389.6174
7080	131377.0809
7081	131364.717
7082	131353.479
7083	131340.5876
7084	131331.2294
7085	131318.2861
7086	131310.1333
7087	131309.0278
7088	131291.2602
7089	131280.407
7090	131267.4197
7091	131257.1556
7092	131247.2034
7093	131244.4906
7094	131231.7232
7095	131215.083
7096	131208.4821
7097	131205.3887
7098	131186.6278
7099	131175.29
7100	131163.3123
7101	131154.7257
7102	131144.5274
7103	131127.7077
7104	131111.3084
7105	131100.3515
7106	131090.9366
7107	131083.0717
7108	131070.2538
7109	131061.7013
7110	131052.6172
7111	131038.1747
7112	131028.6629
7113	131017.3915
7114	131004.6198
7115	130993.158
7116	130982.3211
7117	130968.1282
7118	130958.8296
7119	130948.5518
7120	130934.077
7121	130920.5434
7122	130908.4497
7123	130895.0494
7124	130887.158
7125	130872.8278
7126	130864.0044
7127	130852.7201
7128	130841.15
7129	130827.4086
7130	130817.6172
7131	130803.9263
7132	130797.936
7133	130787.7304
7134	130777.9653
7135	130764.5977
7136	130759.5344
7137	130742.7711
7138	130733.6595
7139	130725.9384
7140	130716.3135
7141	130712.8749
7142	130701.7029
7143	130692.2436
7144	130681.2766
7145	130674.9764
7146	130663.8417
7147	130660.3859
7148	130651.9516
7149	130633.9543
7150	130618.6465
7151	130607.532
7152	130598.0795
7153	130588.2687
7154	130575.1733
7155	130562.3649
7156	130545.8988
7157	130531.4622
7158	130521.7829
7159	130504.9479
7160	130491.3575
7161	130481.7063
7162	130467.0244
7163	130460.529
7164	130444.6621
7165	130434.8748
7166	130426.725
7167	130411.3021
7168	130411.039
7169	130391.1748
7170	130382.9837
7171	130375.4182
7172	130355.267
7173	130342.2768
7174	130329.0959
7175	130319.2725
7176	130308.3178
7177	130298.038
7178	130288.551
7179	130278.831
7180	130267.0979
7181	130256.1537
7182	130247.097
7183	130243.6177
7184	130229.7729
7185	130219.0401
7186	130207.7001
7187	130190.2133
7188	130180.8116
7189	130169.8656
7190	130152.9354
7191	130143.7782
7192	130127.7138
7193	130110.8919
7194	130105.467
7195	130092.7437
7196	130082.9907
7197	130073.2264
7198	130059.7934
7199	130045.2245
7200	130030.5788
7201	130019.3531
7202	130009.0149
7203	129996.5459
7204	129987.269
7205	129976.3406
7206	129963.1585
7207	129952.3324
7208	129934.4887
7209	129922.5267
7210	129914.7581
7211	129902.9124
7212	129895.9073
7213	129895.7718
7214	129889.1617
7215	129874.5241
7216	129864.7165
7217	129853.7397
7218	129842.6887
7219	129836.4351
7220	129826.6369
7221	129811.3547
7222	129794.3323
7223	129786.9742
7224	129776.7667
7225	129763.5184
7226	129746.3956
7227	129735.883
7228	129725.1005
7229	129713.2582
7230	129704.3764
7231	129694.3264
7232	129682.4687
7233	129666.0011
7234	129659.3064
7235	129652.6468
7236	129638.7127
7237	129628.8384
7238	129616.7433
7239	129607.5521
7240	129598.978
7241	129589.4906
7242	129583.3611
7243	129579.0631
7244	129569.3432
7245	129553.4111
7246	129542.9788
7247	129528.7247
7248	129515.9364
7249	129511.2019
7250	129506.8592
7251	129500.6054
7252	129485.479
7253	129475.9096
7254	129469.6045
7255	129451.1494
7256	129442.5157
7257	129435.8028
7258	129428.3677
7259	129410.2327
7260	129399.6424
7261	129388.8942
7262	129374.8126
7263	129365.179
7264	129352.1821
7265	129335.2822
7266	129320.0601
7267	129307.5906
7268	129295.5454
7269	129281.3107
7270	129269.4445
7271	129254.5893
7272	129247.9874
7273	129235.0383
7274	129225.8324
7275	129215.4294
7276	129203.6888
7277	129190.943
7278	129177.9985
7279	129172.1865
7280	129164.0884
7281	129151.1673
7282	129140.6564
7283	129131.2612
7284	129111.7305
7285	129101.1563
7286	129091.8672
7287	129084.7094
7288	129076.5902
7289	129064.75
7290	129053.7308
7291	129044.0523
7292	129034.3528
7293	129021.6394
7294	129008.5656
7295	128995.8215
7296	128984.9521
7297	128974.915
7298	128962.4019
7299	128954.7037
7300	128942.6605
7301	128926.1414
7302	128909.0583
7303	128901.2532
7304	128887.1604
7305	128875.0083
7306	128859.6185
7307	128848.7624
7308	128841.479
7309	128826.2182
7310	128815.8626
7311	128806.2594
7312	128795.0763
7313	128783.2206
7314	128772.5965
7315	128754.1992
7316	128745.0456
7317	128736.8739
7318	128729.8013
7319	128716.72
7320	128710.0314
7321	128703.1704
7322	128689.9746
7323	128674.686
7324	128666.3301
7325	128656.7081
7326	128649.0044
7327	128635.2926
7328	128621.6068
7329	128607.3841
7330	128597.9543
7331	128581.7649
7332	128568.9638
7333	128558.5746
7334	128550.0275
7335	128543.464
7336	128530.0315
7337	128524.9098
7338	128514.6847
7339	128500.0179
7340	128494.9125
7341	128481.2892
7342	128469.7969
7343	128461.057
7344	128447.588
7345	128434.5691
7346	128422.089
7347	128414.4459
7348	128404.0318
7349	128394.4361
7350	128382.6534
7351	128374.7695
7352	128361.5157
7353	128349.5875
7354	128343.4243
7355	128326.1242
7356	128317.1422
7357	128305.0688
7358	128296.1869
7359	128282.6111
7360	128275.3347
7361	128263.0025
7362	128253.3429
7363	128241.5163
7364	128228.8465
7365	128215.3434
7366	128198.3281
7367	128191.1643
7368	128183.7625
7369	128174.1611
7370	128164.2733
7371	128155.6046
7372	128143.6992
7373	128135.7052
7374	128126.9392
7375	128117.081
7376	128102.9408
7377	128093.0401
7378	128080.2995
7379	128072.4392
7380	128063.1464
7381	128052.1655
7382	128043.1778
7383	128033.4389
7384	128021.4617
7385	128011.948
7386	128002.5206
7387	127994.5644
7388	127985.1701
7389	127977.0409
7390	127972.9146
7391	127957.8087
7392	127947.9366
7393	127937.9212
7394	127926.9011
7395	127910.8624
7396	127900.9705
7397	127889.6126
7398	127874.3718
7399	127863.8546
7400	127850.7358
7401	127839.8906
7402	127828.7213
7403	127821.9246
7404	127815.1333
7405	127803.2601
7406	127795.6933
7407	127780.5228
7408	127769.984
7409	127756.6676
7410	127739.3766
7411	127729.0604
7412	127721.7695
7413	127712.9696
7414	127703.0213
7415	127697.8606
7416	127680.7792
7417	127669.308
7418	127659.9838
7419	127650.6848
7420	127640.0401
7421	127625.8754
7422	127618.9316
7423	127610.611
7424	127597.4069
7425	127586.0118
7426	127576.1254
7427	127570.0306
7428	127557.8734
7429	127546.3837
7430	127532.6051
7431	127519.596
7432	127513.0132
7433	127505.8257
7434	127495.636
7435	127480.237
7436	127468.231
7437	127455.0955
7438	127445.7141
7439	127434.7871
7440	127422.2322
7441	127414.7087
7442	127414.4598
7443	127407.6777
7444	127394.3975
7445	127384.4816
7446	127380.0057
7447	127368.831
7448	127361.805
7449	127353.0396
7450	127344.4023
7451	127338.7107
7452	127322.6053
7453	127311.1985
7454	127300.0053
7455	127286.1957
7456	127280.9488
7457	127270.2995
7458	127259.1269
7459	127251.9957
7460	127241.9118
7461	127231.3996
7462	127215.3503
7463	127207.2919
7464	127199.2859
7465	127186.9801
7466	127176.9449
7467	127163.4482
7468	127148.5383
7469	127137.076
7470	127127.2278
7471	127114.5911
7472	127108.552
7473	127100.6176
7474	127089.5281
7475	127080.2972
7476	127070.4149
7477	127056.5214
7478	127047.5575
7479	127040.4151
7480	127033.1765
7481	127019.6907
7482	127010.6695
7483	126997.5913
7484	126986.104
7485	126973.1787
7486	126965.8196
7487	126955.245
7488	126941.8143
7489	126926.3205
7490	126917.8233
7491	126904.9626
7492	126897.8045
7493	126881.5733
7494	126875.8865
7495	126862.9531
7496	126852.972
7497	126837.8867
7498	126827.3379
7499	126817.4037
7500	126806.5647
7501	126792.6358
7502	126780.6826
7503	126768.6274
7504	126761.6066
7505	126754.8296
7506	126743.8444
7507	126726.3272
7508	126719.9756
7509	126707.1788
7510	126693.4737
7511	126680.0226
7512	126663.8744
7513	126659.6522
7514	126649.6868
7515	126643.1446
7516	126632.6706
7517	126623.5661
7518	126608.5967
7519	126596.1515
7520	126589.7514
7521	126576.4156
7522	126555.3152
7523	126546.4855
7524	126534.4323
7525	126521.2326
7526	126513.453
7527	126502.9889
7528	126494.5898
7529	126484.9518
7530	126475.8333
7531	126456.9473
7532	126441.8281
7533	126429.8901
7534	126424.7325
7535	126415.4474
7536	126400.7095
7537	126391.265
7538	126379.4645
7539	126375.7473
7540	126366.4454
7541	126361.0247
7542	126351.6422
7543	126344.5556
7544	126340.2677
7545	126329.015
7546	126320.5656
7547	126308.6433
7548	126300.5602
7549	126286.2353
7550	126271.1876
7551	126262.6103
7552	126245.8882
7553	126234.6507
7554	126219.0089
7555	126208.349
7556	126197.1843
7557	126185.1871
7558	126171.3078
7559	126162.3373
7560	126155.5711
7561	126138.6322
7562	126124.0129
7563	126114.6372
7564	126106.4888
7565	126096.7342
7566	126088.222
7567	126075.6134
7568	126069.7776
7569	126065.993
7570	126059.803
7571	126048.9885
7572	126038.6094
7573	126027.3096
7574	126013.3663
7575	126002.2243
7576	125992.7977
7577	125983.672
7578	125968.9148
7579	125959.2332
7580	125945.9649
7581	125937.2019
7582	125926.4903
7583	125917.0163
7584	125905.694
7585	125895.1111
7586	125881.5543
7587	125872.1453
7588	125866.0975
7589	125858.5547
7590	125847.0665
7591	125834.2433
7592	125817.0639
7593	125804.2786
7594	125789.1009
7595	125778.1691
7596	125766.0555
7597	125753.8716
7598	125747.8983
7599	125738.3475
7600	125724.7935
7601	125706.9292
7602	125700.8186
7603	125690.2241
7604	125680.6774
7605	125671.7442
7606	125653.3096
7607	125646.9177
7608	125635.4094
7609	125623.0464
7610	125609.4136
7611	125601.1945
7612	125589.9031
7613	125580.3598
7614	125567.4534
7615	125555.4825
7616	125540.5232
7617	125527.17
7618	125520.3207
7619	125514.0256
7620	125505.3071
7621	125497.5156
7622	125485.433
7623	125474.6122
7624	125463.6274
7625	125448.7457
7626	125440.666
7627	125432.1616
7628	125420.8621
7629	125408.8429
7630	125399.4426
7631	125385.013
7632	125375.8474
7633	125364.4762
7634	125351.7179
7635	125338.7356
7636	125336.2837
7637	125322.2622
7638	125311.1699
7639	125296.3044
7640	125280.177
7641	125272.2819
7642	125260.4606
7643	125252.7743
7644	125247.9412
7645	125238.0932
7646	125223.7162
7647	125216.3926
7648	125206.8068
7649	125196.8832
7650	125191.3301
7651	125181.3256
7652	125175.0618
7653	125164.3457
7654	125155.4365
7655	125141.8888
7656	125135.0017
7657	125129.384
7658	125122.0609
7659	125111.0117
7660	125101.3589
7661	125094.1282
7662	125085.8457
7663	125069.0517
7664	125059.6759
7665	125048.3124
7666	125037.0717
7667	125025.4711
7668	125014.236
7669	125004.2594
7670	124996.9768
7671	124991.6472
7672	124981.3061
7673	124974.569
7674	124963.8003
7675	124950.99
7676	124937.7362
7677	124926.4502
7678	124914.7594
7679	124901.8838
7680	124896.6299
7681	124885.1051
7682	124877.1426
7683	124865.2445
7684	124854.8053
7685	124841.7904
7686	124835.7475
7687	124826.5506
7688	124812.9135
7689	124807.2741
7690	124798.1205
7691	124789.0072
7692	124776.7956
7693	124769.5903
7694	124761.1207
7695	124761.0526
7696	124753.4261
7697	124744.9988
7698	124738.5387
7699	124726.0042
7700	124715.1188
7701	124709.803
7702	124703.5071
7703	124692.9871
7704	124681.889
7705	124669.6676
7706	124657.9927
7707	124647.5826
7708	124638.5002
7709	124633.507
7710	124620.5612
7711	124608.9172
7712	124600.9283
7713	124593.495
7714	124582.9932
7715	124578.5135
7716	124567.2637
7717	124551.7889
7718	124540.6965
7719	124526.6432
7720	124517.3203
7721	124505.9333
7722	124492.8844
7723	124485.7865
7724	124473.9396
7725	124464.1319
7726	124455.3503
7727	124446.3158
7728	124430.8001
7729	124412.1853
7730	124403.4941
7731	124396.5703
7732	124382.7005
7733	124378.2887
7734	124370.2048
7735	124356.8605
7736	124346.7266
7737	124341.5539
7738	124324.2303
7739	124315.5931
7740	124304.5306
7741	124294.9578
7742	124289.6296
7743	124279.2897
7744	124265.9977
7745	124257.7579
7746	124249.8771
7747	124241.143
7748	124231.1226
7749	124216.7325
7750	124206.2156
7751	124192.029
7752	124181.9881
7753	124171.1431
7754	124159.9846
7755	124147.4714
7756	124136.6152
7757	124127.6426
7758	124116.7269
7759	124109.5755
7760	124099.5049
7761	124092.9741
7762	124079.5019
7763	124071.1209
7764	124060.8271
7765	124042.5199
7766	124032.1778
7767	124026.0241
7768	124013.9215
7769	124002.716
7770	123994.4392
7771	123984.3838
7772	123980.5793
7773	123969.539
7774	123960.4984
7775	123954.7518
7776	123943.4677
7777	123934.7138
7778	123925.017
7779	123917.3166
7780	123899.8549
7781	123888.9348
7782	123876.9085
7783	123861.1207
7784	123853.6202
7785	123838.4216
7786	123825.1915
7787	123811.9373
7788	123801.3292
7789	123791.1377
7790	123788.6342
7791	123779.1536
7792	123766.1103
7793	123762.9175
7794	123748.8302
7795	123741.2407
7796	123728.9966
7797	123719.3718
7798	123709.3012
7799	123698.2188
7800	123688.4942
7801	123679.9899
7802	123669.8199
7803	123656.3059
7804	123646.254
7805	123638.9882
7806	123628.5487
7807	123618.1833
7808	123603.9076
7809	123591.2856
7810	123580.469
7811	123567.3796
7812	123553.7267
7813	123545.5027
7814	123537.3688
7815	123519.8585
7816	123511.0855
7817	123502.0222
7818	123495.1926
7819	123478.6989
7820	123474.5038
7821	123464.7258
7822	123449.6779
7823	123443.9866
7824	123437.3208
7825	123427.969
7826	123417.9324
7827	123402.2826
7828	123396.2024
7829	123388.4121
7830	123381.6996
7831	123367.3649
7832	123355.0221
7833	123344.7105
7834	123329.9799
7835	123324.6328
7836	123317.0984
7837	123305.6767
7838	123299.0515
7839	123290.8258
7840	123275.4333
7841	123256.1571
7842	123247.6866
7843	123235.514
7844	123223.1582
7845	123213.4701
7846	123197.4068
7847	123187.989
7848	123180.9099
7849	123169.1514
7850	123154.8261
7851	123137.8821
7852	123129.8308
7853	123121.8873
7854	123109.4993
7855	123098.6434
7856	123089.926
7857	123082.0672
7858	123077.6552
7859	123064.6349
7860	123054.9657
7861	123038.3555
7862	123024.8144
7863	123016.1354
7864	123005.8168
7865	122996.6335
7866	122985.9471
7867	122975.9584
7868	122966.3263
7869	122955.3934
7870	122945.5094
7871	122935.2543
7872	122922.809
7873	122914.1675
7874	122907.2741
7875	122901.3566
7876	122891.5314
7877	122878.7341
7878	122872.2772
7879	122858.7151
7880	122849.3921
7881	122840.1553
7882	122829.9693
7883	122819.446
7884	122812.5045
7885	122808.5591
7886	122794.9856
7887	122785.0571
7888	122775.906
7889	122766.0247
7890	122754.0321
7891	122746.2223
7892	122740.5782
7893	122732.4225
7894	122716.3137
7895	122704.4055
7896	122694.4802
7897	122684.3487
7898	122676.9371
7899	122667.3946
7900	122658.6008
7901	122642.5258
7902	122630.7933
7903	122621.3719
7904	122611.0636
7905	122595.6155
7906	122585.8924
7907	122573.7044
7908	122565.4004
7909	122559.041
7910	122541.592
7911	122533.3145
7912	122523.2323
7913	122517.5309
7914	122504.2108
7915	122492.3022
7916	122483.6197
7917	122473.0427
7918	122462.5846
7919	122453.7689
7920	122445.0316
7921	122436.7076
7922	122430.3588
7923	122417.6294
7924	122410.1207
7925	122399.0606
7926	122387.2697
7927	122375.2234
7928	122361.5979
7929	122352.9668
7930	122344.9568
7931	122335.4019
7932	122324.7347
7933	122314.4355
7934	122299.1679
7935	122289.1406
7936	122278.2789
7937	122265.6623
7938	122253.2405
7939	122243.892
7940	122229.0635
7941	122219.8382
7942	122214.0518
7943	122205.6336
7944	122196.9718
7945	122186.8211
7946	122182.1381
7947	122173.0081
7948	122162.74
7949	122151.6478
7950	122141.5694
7951	122130.699
7952	122116.9688
7953	122103.925
7954	122094.0453
7955	122084.7516
7956	122071.3117
7957	122059.108
7958	122048.2716
7959	122039.3291
7960	122031.875
7961	122024.1746
7962	122012.0671
7963	122003.8282
7964	121991.9197
7965	121980.0871
7966	121971.2482
7967	121965.1035
